2024-03-06 11:33:10 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-06 15:17:20 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/village],参数类型[json],参数:[{"province":"天津市","city":"市辖区","area":"天津市","name":"1","year":"2","type":"3","green":"4","introduce":"5"}]
2024-03-06 15:17:20 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/village],耗时:[240]毫秒
2024-03-06 15:17:20 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:17:20 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[52]毫秒
2024-03-06 15:17:30 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:17:30 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[72]毫秒
2024-03-06 15:17:35 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:17:35 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[79]毫秒
2024-03-06 15:17:46 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-06 15:17:46 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-06 15:17:46 [SpringApplicationShutdownHook] INFO  c.h.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-06 15:17:46 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-06 15:17:46 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-06 15:17:46 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-06 15:17:46 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-06 15:17:50 [main] INFO  com.house.HouseApplication - Starting HouseApplication using Java 21.0.1 on 192.168.1.6 with PID 93881 (/Library/PP/Java/github/bysj24/house/house/house-admin/target/classes started by panpan in /Library/PP/Java/github/bysj24/house/house)
2024-03-06 15:17:50 [main] INFO  com.house.HouseApplication - The following 1 profile is active: "dev"
2024-03-06 15:17:50 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-06 15:17:54 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-06 15:17:54 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-06 15:17:54 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-06 15:17:55 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-06 15:17:55 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-06 15:17:55 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-06 15:17:55 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-06 15:17:56 [main] INFO  c.h.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-06 15:17:57 [main] INFO  c.house.framework.config.RedisConfig - 初始化 redis 配置
2024-03-06 15:17:57 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-06 15:17:57 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-06 15:17:58 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-06 15:18:03 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-06 15:18:03 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-06 15:18:03 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-06 15:18:03 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-06 15:18:03 [main] INFO  com.house.HouseApplication - Started HouseApplication in 14.127 seconds (JVM running for 15.331)
2024-03-06 15:18:04 [main] INFO  c.h.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-06 15:18:04 [main] INFO  c.h.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-06 15:18:04 [main] INFO  c.h.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-06 15:18:05 [RMI TCP Connection(39)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-06 15:18:28 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:18:28 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[320]毫秒
2024-03-06 15:18:35 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:18:35 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[57]毫秒
2024-03-06 15:18:57 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:18:57 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[126]毫秒
2024-03-06 15:18:59 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:18:59 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[43]毫秒
2024-03-06 15:19:28 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:19:28 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[71]毫秒
2024-03-06 15:19:32 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:19:32 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[43]毫秒
2024-03-06 15:20:03 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[PUT /core/village],参数类型[json],参数:[{"id":"1765270776172572673","province":"天津市","city":"市辖区","area":"天津市","areaCode":null,"name":"测试","code":null,"year":2000,"type":"1","green":"1.0","introduce":"1","wayState":null,"wayCode":null,"waySpace":null,"lon":null,"state":null,"remark":"1","lat":null}]
2024-03-06 15:20:03 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[PUT /core/village],耗时:[384]毫秒
2024-03-06 15:20:03 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:20:03 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[67]毫秒
2024-03-06 15:20:07 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765275455564607490],无参数
2024-03-06 15:20:07 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765275455564607490],耗时:[49]毫秒
2024-03-06 15:21:08 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:21:08 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[68]毫秒
2024-03-06 15:21:10 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:21:10 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[41]毫秒
2024-03-06 15:21:25 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:21:26 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[78]毫秒
2024-03-06 15:21:27 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:21:28 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[50]毫秒
2024-03-06 15:21:42 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:21:42 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[69]毫秒
2024-03-06 15:21:43 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:21:44 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[42]毫秒
2024-03-06 15:22:21 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:22:21 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[82]毫秒
2024-03-06 15:25:09 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:25:09 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[68]毫秒
2024-03-06 15:25:11 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:25:11 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[44]毫秒
2024-03-06 15:25:25 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:25:25 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[97]毫秒
2024-03-06 15:25:28 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:25:28 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[49]毫秒
2024-03-06 15:26:00 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:26:00 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[74]毫秒
2024-03-06 15:26:04 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:26:04 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[45]毫秒
2024-03-06 15:26:58 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:26:58 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[69]毫秒
2024-03-06 15:27:13 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:27:13 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[68]毫秒
2024-03-06 15:27:40 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:27:40 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[81]毫秒
2024-03-06 15:27:43 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:27:43 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[53]毫秒
2024-03-06 15:27:49 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765275455564607490],无参数
2024-03-06 15:27:49 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765275455564607490],耗时:[40]毫秒
2024-03-06 15:28:29 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/village],参数类型[json],参数:[{"province":"江苏省","city":"宿迁市","area":"江苏省","name":"ces","year":"1","type":"1","green":"1","introduce":"1","remark":"1"}]
2024-03-06 15:28:29 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/village],耗时:[251]毫秒
2024-03-06 15:28:29 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:28:29 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[45]毫秒
2024-03-06 15:28:33 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765278260404748290],无参数
2024-03-06 15:28:33 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765278260404748290],耗时:[41]毫秒
2024-03-06 15:30:22 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:30:22 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[66]毫秒
2024-03-06 15:30:32 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:30:32 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[66]毫秒
2024-03-06 15:30:37 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765278260404748290],无参数
2024-03-06 15:30:37 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765278260404748290],耗时:[43]毫秒
2024-03-06 15:55:45 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:55:45 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[72]毫秒
2024-03-06 15:56:12 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:56:12 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[74]毫秒
2024-03-06 15:56:50 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/village],参数类型[json],参数:[{"province":"江苏省","city":"宿迁市","area":"宿城区","name":"金色花园","year":"2005","type":"高层居民楼","green":"30","introduce":"金色家园你我的家🏠"}]
2024-03-06 15:56:50 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/village],耗时:[224]毫秒
2024-03-06 15:57:57 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-06 15:57:57 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-06 15:57:57 [SpringApplicationShutdownHook] INFO  c.h.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-06 15:57:57 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-06 15:57:57 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-06 15:57:57 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-06 15:57:57 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-06 15:58:48 [main] INFO  com.house.HouseApplication - Starting HouseApplication using Java 21.0.1 on 192.168.1.6 with PID 94817 (/Library/PP/Java/github/bysj24/house/house/house-admin/target/classes started by panpan in /Library/PP/Java/github/bysj24/house/house)
2024-03-06 15:58:48 [main] INFO  com.house.HouseApplication - The following 1 profile is active: "dev"
2024-03-06 15:58:48 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-06 15:58:50 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-06 15:58:51 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-06 15:58:51 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-06 15:58:51 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-06 15:58:51 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-06 15:58:51 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-06 15:58:51 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-06 15:58:52 [main] INFO  c.h.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-06 15:58:53 [main] INFO  c.house.framework.config.RedisConfig - 初始化 redis 配置
2024-03-06 15:58:53 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-06 15:58:53 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-06 15:58:53 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-06 15:58:56 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-06 15:58:56 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-06 15:58:56 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-06 15:58:56 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-06 15:58:56 [main] INFO  com.house.HouseApplication - Started HouseApplication in 9.297 seconds (JVM running for 10.391)
2024-03-06 15:58:57 [main] INFO  c.h.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-06 15:58:57 [main] INFO  c.h.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-06 15:58:57 [main] INFO  c.h.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-06 15:58:57 [RMI TCP Connection(7)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-06 15:58:59 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/village],参数类型[json],参数:[{"province":"江苏省","city":"宿迁市","area":"宿城区","name":"金色花园","year":"2005","type":"高层居民楼","green":"30","introduce":"金色家园你我的家"}]
2024-03-06 15:58:59 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/village],耗时:[297]毫秒
2024-03-06 15:58:59 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:58:59 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[134]毫秒
2024-03-06 15:59:05 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765285937361043458],无参数
2024-03-06 15:59:05 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765285937361043458],耗时:[53]毫秒
2024-03-06 16:01:48 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 16:01:48 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[68]毫秒
2024-03-06 16:02:21 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 16:02:21 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[63]毫秒
2024-03-06 16:02:26 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765285937361043458],无参数
2024-03-06 16:02:26 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765285937361043458],耗时:[40]毫秒
2024-03-06 16:03:20 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 16:03:20 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[65]毫秒
2024-03-06 16:03:22 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765285937361043458],无参数
2024-03-06 16:03:22 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765285937361043458],耗时:[41]毫秒
2024-03-06 16:06:35 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 16:06:36 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[69]毫秒
2024-03-06 16:07:04 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 16:07:04 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[65]毫秒
